name,segment,gene_id,mean,std,size,count,percentage
ERR5168971,NC_045512.2,SARS-CoV2,392.7446075644584,260.65104882164167,29903,22821.0,0.7631675751596829
ERR5168972,NC_045512.2,SARS-CoV2,246.55509480654115,164.25897764725113,29903,16650.0,0.5568003210380229
ERR5168973,NC_045512.2,SARS-CoV2,103.75624519279002,97.45166139329889,29903,4566.0,0.152693709661238
ERR5168974,NC_045512.2,SARS-CoV2,154.47209310102664,124.22913459869743,29903,8677.0,0.290171554693509
ERR5168975,NC_045512.2,SARS-CoV2,364.04805537905895,205.6613873463245,29903,24638.0,0.823930709293382
ERR5168976,NC_045512.2,SARS-CoV2,220.26438818847606,212.76787353135728,29903,13149.0,0.4397217670467846
ERR5168977,NC_045512.2,SARS-CoV2,52.45640905594757,51.75200717956816,29903,607.0,0.02029896665886366
ERR5168978,NC_045512.2,SARS-CoV2,175.38163394977093,152.80504947389076,29903,10407.0,0.3480252817443066
ERR5168979,NC_045512.2,SARS-CoV2,176.27860080928335,149.00131794339347,29903,10431.0,0.3488278768016587
ERR5168980,NC_045512.2,SARS-CoV2,317.426412065679,226.6879812298166,29903,20115.0,0.6726749824432331
ERR5168981,NC_045512.2,SARS-CoV2,428.03685248971675,262.91652993274784,29903,25202.0,0.8427916931411564
ERR5168982,NC_045512.2,SARS-CoV2,69.92127880145804,72.89860697489102,29903,2008.0,0.0671504531317928
ERR5168983,NC_045512.2,SARS-CoV2,414.60137778818176,266.35786808882546,29903,23444.0,0.7840016051901147
ERR5168984,NC_045512.2,SARS-CoV2,49.12115841219944,73.68688490946538,29903,622.0,0.020800588569708726
ERR5168985,NC_045512.2,SARS-CoV2,308.3394642677992,183.0465378467044,29903,22097.0,0.7389559575962278
ERR5168986,NC_045512.2,SARS-CoV2,107.03347490218373,93.50528091546714,29903,5220.0,0.17456442497408287
ERR5168987,NC_045512.2,SARS-CoV2,227.87158479082368,156.9390654757754,29903,14781.0,0.49429823094672776
ERR5168988,NC_045512.2,SARS-CoV2,144.44915225897068,127.46325415450205,29903,8323.0,0.2783332775975655
ERR5168989,NC_045512.2,SARS-CoV2,358.5211517239073,267.2719234484982,29903,20564.0,0.687690198307862
ERR5168990,NC_045512.2,SARS-CoV2,244.2846537136742,194.65298283808426,29903,14996.0,0.5014881450021736
ERR5168991,NC_045512.2,SARS-CoV2,82.35575025917132,80.91893746706039,29903,2893.0,0.09674614587165167
ERR5168992,NC_045512.2,SARS-CoV2,40.266862856569574,47.39522146170091,29903,346.0,0.011570745410159516
ERR5168993,NC_045512.2,SARS-CoV2,75.81573755141625,77.79016498917123,29903,1891.0,0.06323780222720128
ERR5168994,NC_045512.2,SARS-CoV2,364.38139985954587,258.68155116126195,29903,21317.0,0.7128716182322844
ERR5168995,NC_045512.2,SARS-CoV2,147.82068688760324,133.2233023229185,29903,8276.0,0.27676152894358425
ERR5168996,NC_045512.2,SARS-CoV2,557.6043540781861,332.572330624613,29903,27045.0,0.9044243052536535
ERR5168997,NC_045512.2,SARS-CoV2,210.76584289201753,164.4493728438773,29903,13315.0,0.44527304952680336
ERR5168998,NC_045512.2,SARS-CoV2,229.19041567735678,169.5423119397084,29903,13779.0,0.4607898873022774
ERR5168999,NC_045512.2,SARS-CoV2,196.11824900511655,132.69945694023457,29903,11983.0,0.4007290238437615
ERR5169000,NC_045512.2,SARS-CoV2,82.23924021001237,75.20987033760163,29903,2525.0,0.08443968832558606
ERR5169001,NC_045512.2,SARS-CoV2,217.57051131993447,181.05177123093242,29903,13844.0,0.46296358224927264
ERR5169002,NC_045512.2,SARS-CoV2,284.5441594488847,202.01853572858866,29903,18597.0,0.6219108450657125
ERR5169003,NC_045512.2,SARS-CoV2,449.04688492793366,284.255368374014,29903,24878.0,0.831956659866903
ERR5169004,NC_045512.2,SARS-CoV2,279.63217737350766,211.05634934883977,29903,17087.0,0.5714142393739758
ERR5169005,NC_045512.2,SARS-CoV2,228.88392468983045,144.2804902924333,29903,15592.0,0.5214192555930843
ERR5169006,NC_045512.2,SARS-CoV2,328.27552419489683,204.89764431143897,29903,21636.0,0.7235394442029228
ERR5169007,NC_045512.2,SARS-CoV2,262.7117680500284,196.98659677085837,29903,16636.0,0.5563321405879009
ERR5169008,NC_045512.2,SARS-CoV2,106.80202655251982,95.16176905697931,29903,4535.0,0.15165702437882486
ERR5169009,NC_045512.2,SARS-CoV2,200.1696819717085,156.6705413246251,29903,12804.0,0.4281844630973481
ERR5169010,NC_045512.2,SARS-CoV2,344.49968230612313,225.25427287971792,29903,21259.0,0.7109320135103502
ERR5169011,NC_045512.2,SARS-CoV2,281.52198776042536,159.0348817573653,29903,20382.0,0.6816038524562753
ERR5169012,NC_045512.2,SARS-CoV2,376.924422298766,250.0453420987692,29903,22076.0,0.7382536869210448
ERR5169013,NC_045512.2,SARS-CoV2,365.22345584055114,265.7768921354029,29903,21129.0,0.7065846236163595
ERR5169014,NC_045512.2,SARS-CoV2,335.8641273450824,198.5393351432843,29903,22859.0,0.7644383506671572
ERR5169015,NC_045512.2,SARS-CoV2,613.6433468213892,379.87798000162724,29903,27289.0,0.9125840216700666
ERR5169016,NC_045512.2,SARS-CoV2,289.59585994716247,202.53517816337035,29903,18543.0,0.6201050061866702
ERR5169017,NC_045512.2,SARS-CoV2,279.1137344079189,174.2790256753745,29903,19829.0,0.6631107246764538
ERR5169018,NC_045512.2,SARS-CoV2,289.4164799518443,208.43632391926693,29903,18408.0,0.6155904089890647
ERR5169019,NC_045512.2,SARS-CoV2,412.5346955155001,255.3017955558457,29903,24162.0,0.8080125739892319
ERR5169020,NC_045512.2,SARS-CoV2,107.0670166872889,104.44063779442745,29903,5445.0,0.18208875363675886
ERR5169021,NC_045512.2,SARS-CoV2,162.43039159950507,118.31568616999685,29903,9847.0,0.32929806373942416
ERR5169022,NC_045512.2,SARS-CoV2,383.2008828545631,254.20888285007175,29903,22741.0,0.7604922583018426
ERR5169023,NC_045512.2,SARS-CoV2,277.5135939537839,220.44830208050254,29903,17283.0,0.5779687656756847
ERR5169024,NC_045512.2,SARS-CoV2,404.9347557101294,270.9785670072182,29903,23040.0,0.770491255058021
ERR5169025,NC_045512.2,SARS-CoV2,53.65003511353376,53.196073538364566,29903,560.0,0.018727218004882452
ERR5169026,NC_045512.2,SARS-CoV2,270.7362137578169,222.4694537626949,29903,15648.0,0.5232919773935726
ERR5169027,NC_045512.2,SARS-CoV2,231.8584088552988,166.18610078989425,29903,15223.0,0.5090793565862957
ERR5169028,NC_045512.2,SARS-CoV2,101.83215730863124,92.14318178076667,29903,4046.0,0.13530415008527572
ERR5169029,NC_045512.2,SARS-CoV2,314.03584924589506,180.31322967988893,29903,22699.0,0.7590877169514765
ERR5169030,NC_045512.2,SARS-CoV2,368.9596361569073,221.88997755422756,29903,23933.0,0.8003544794836639
ERR5169031,NC_045512.2,SARS-CoV2,277.8671370765475,214.3546880367033,29903,16313.0,0.5455305487743705
ERR5169032,NC_045512.2,SARS-CoV2,345.33183961475436,227.00766736667302,29903,21456.0,0.717519981272782
ERR5169033,NC_045512.2,SARS-CoV2,483.2096779587332,318.1613071920073,29903,25411.0,0.8497809584322643
ERR5169034,NC_045512.2,SARS-CoV2,62.08875363675885,62.65055078667353,29903,1355.0,0.045313179279670934
ERR5169035,NC_045512.2,SARS-CoV2,307.2341236665218,234.7883778336042,29903,18293.0,0.6117446410059192
ERR5169036,NC_045512.2,SARS-CoV2,245.4898839581313,162.28487009349712,29903,17095.0,0.5716817710597599
ERR5169037,NC_045512.2,SARS-CoV2,326.5743570879176,237.10124591947582,29903,20158.0,0.6741129652543223
ERR5169038,NC_045512.2,SARS-CoV2,232.00926328462026,151.50029126295885,29903,15298.0,0.511587466140521
ERR5169039,NC_045512.2,SARS-CoV2,106.44082533525065,96.54458122970661,29903,4734.0,0.15831187506270275
ERR5169040,NC_045512.2,SARS-CoV2,317.58037655084775,226.22383106824336,29903,20437.0,0.6834431327960405
ERR5169041,NC_045512.2,SARS-CoV2,63.56867203959469,68.40443481451355,29903,1795.0,0.06002742199779287
ERR5169042,NC_045512.2,SARS-CoV2,49.764739323813664,63.39933030648053,29903,342.0,0.011436979567267498
ERR5169043,NC_045512.2,SARS-CoV2,229.60980503628397,175.99537262680118,29903,14340.0,0.47955054676788283
ERR5169044,NC_045512.2,SARS-CoV2,324.8554994482159,219.39613104460304,29903,20546.0,0.687088252014848
ERR5169045,NC_045512.2,SARS-CoV2,424.83770859111127,296.7371565052577,29903,22545.0,0.7539377320001338
ERR5169046,NC_045512.2,SARS-CoV2,178.79333177273185,109.95875829690667,29903,10491.0,0.35083436444503896
ERR5169047,NC_045512.2,SARS-CoV2,144.1847640704946,128.41721592142827,29903,8764.0,0.2930809617764104
ERR5169048,NC_045512.2,SARS-CoV2,362.3673878875029,257.0217034395143,29903,21011.0,0.702638531251045
ERR5169049,NC_045512.2,SARS-CoV2,96.19064976758185,76.92803661904756,29903,3072.0,0.10273216734106946
ERR5169050,NC_045512.2,SARS-CoV2,244.41768384443031,197.0160732677343,29903,15237.0,0.5095475370364178
ERR5169051,NC_045512.2,SARS-CoV2,390.76945456977563,256.43654402396663,29903,22864.0,0.7646055579707721
ERR5169052,NC_045512.2,SARS-CoV2,333.8506169949503,221.58516589255984,29903,20558.0,0.687489549543524
ERR5169053,NC_045512.2,SARS-CoV2,328.00514998495134,182.6144247646621,29903,22681.0,0.7584857706584623
ERR5169054,NC_045512.2,SARS-CoV2,368.8507173193325,223.04160015801372,29903,23942.0,0.8006554526301709
ERR5169055,NC_045512.2,SARS-CoV2,346.2576998963315,252.0018721248545,29903,20058.0,0.6707688191820219
ERR5169056,NC_045512.2,SARS-CoV2,726.5900745744574,462.0521887983777,29903,28529.0,0.954051432966592
ERR5169057,NC_045512.2,SARS-CoV2,300.0192622813764,219.03168729270473,29903,19185.0,0.6415744239708391
ERR5169058,NC_045512.2,SARS-CoV2,510.20941042704743,314.71203460810466,29903,25767.0,0.8616861184496539
ERR5169059,NC_045512.2,SARS-CoV2,253.34912884994816,185.72256247564852,29903,15575.0,0.5208507507607932
ERR5169060,NC_045512.2,SARS-CoV2,99.19071665050329,94.72518561613961,29903,4275.0,0.14296224459084372
ERR5169061,NC_045512.2,SARS-CoV2,54.42263318061733,50.29413609762478,29903,467.0,0.015617162157643047
ERR5169062,NC_045512.2,SARS-CoV2,248.84282513460187,164.84820355296264,29903,17217.0,0.5757616292679665
ERR5169063,NC_045512.2,SARS-CoV2,80.18369394375146,75.85020210449395,29903,2816.0,0.09417115339598034
ERR5169064,NC_045512.2,SARS-CoV2,66.61699495033943,70.98552034625409,29903,1628.0,0.05444269805705113
ERR5169065,NC_045512.2,SARS-CoV2,52.634919573286965,52.58886291800952,29903,668.0,0.022338895762966927
ERR5169066,NC_045512.2,SARS-CoV2,405.6297695883356,265.20405343779925,29903,23340.0,0.7805236932749222
ERR5169067,NC_045512.2,SARS-CoV2,152.19760559141224,121.69471372753276,29903,8655.0,0.2894358425576029
ERR5169068,NC_045512.2,SARS-CoV2,125.52342574323646,94.5233955565862,29903,5712.0,0.19101762364980102
ERR5169069,NC_045512.2,SARS-CoV2,359.63070594923585,264.1338881800009,29903,20556.0,0.6874226666220781
ERR5169070,NC_045512.2,SARS-CoV2,275.4987793866836,203.05321941773434,29903,17466.0,0.5840885529879946
ERR5169071,NC_045512.2,SARS-CoV2,227.60375213189312,171.91290434730482,29903,14580.0,0.48757649734140385
ERR5169072,NC_045512.2,SARS-CoV2,275.37354111627593,198.55470705169893,29903,17042.0,0.5699093736414407
ERR5169073,NC_045512.2,SARS-CoV2,161.80135772330536,141.3737245748412,29903,9498.0,0.3176269939470956
ERR5169074,NC_045512.2,SARS-CoV2,460.56673243487273,302.315231145998,29903,24035.0,0.8037655084774102
ERR5169075,NC_045512.2,SARS-CoV2,109.02220512992008,98.91274959866467,29903,5357.0,0.17914590509313447
ERR5169076,NC_045512.2,SARS-CoV2,171.6118449653881,110.93926848673627,29903,9865.0,0.32990001003243824
ERR5169077,NC_045512.2,SARS-CoV2,158.53720362505433,132.9608166692182,29903,9109.0,0.3046182657258469
ERR5169078,NC_045512.2,SARS-CoV2,354.9620439420794,240.32193560080293,29903,21848.0,0.7306290338761997
ERR5169079,NC_045512.2,SARS-CoV2,50.84978095843226,55.46486685541994,29903,613.0,0.020499615423201684
ERR5169080,NC_045512.2,SARS-CoV2,263.5278734575126,172.96213349367244,29903,17516.0,0.5857606260241447
ERR5169081,NC_045512.2,SARS-CoV2,416.28207872119856,271.0736481778929,29903,23664.0,0.7913587265491757
ERR5169082,NC_045512.2,SARS-CoV2,443.46888272079724,269.5860759711949,29903,25353.0,0.8478413537103301
ERR5169083,NC_045512.2,SARS-CoV2,103.93401999799352,92.2093832384503,29903,4069.0,0.13607330368190482
ERR5169084,NC_045512.2,SARS-CoV2,194.6352539878942,156.4608079989298,29903,11757.0,0.3931712537203625
ERR5169085,NC_045512.2,SARS-CoV2,223.6639133197338,175.1075544324642,29903,14249.0,0.4765073738420894
ERR5169086,NC_045512.2,SARS-CoV2,307.82620472862254,205.02370418035505,29903,20130.0,0.6731766043540782
ERR5169087,NC_045512.2,SARS-CoV2,61.156205063037156,58.304981350790776,29903,1067.0,0.035682038591445676
ERR5169088,NC_045512.2,SARS-CoV2,288.4189211784771,241.68861516913523,29903,16280.0,0.5444269805705113
ERR5169089,NC_045512.2,SARS-CoV2,115.03718690432397,109.49128246270308,29903,5680.0,0.18994749690666488
ERR5169090,NC_045512.2,SARS-CoV2,427.8648630572183,291.6797184476302,29903,22767.0,0.7613617362806407
ERR5169091,NC_045512.2,SARS-CoV2,170.42089422465972,154.78149449109412,29903,9466.0,0.3165568672039595
ERR5169092,NC_045512.2,SARS-CoV2,186.9983948098853,154.2765376881066,29903,11502.0,0.3846436812359964
ERR5169093,NC_045512.2,SARS-CoV2,88.63535431227636,73.1132279928329,29903,2738.0,0.091562719459586
ERR5169094,NC_045512.2,SARS-CoV2,128.09601043373576,119.71874288501452,29903,6431.0,0.21506203390964118
ERR5169095,NC_045512.2,SARS-CoV2,151.33759154599872,121.47263338962058,29903,8277.0,0.2767949704043073
ERR5169096,NC_045512.2,SARS-CoV2,233.43998929873257,129.6712066472309,29903,16730.0,0.5594756378958633
ERR5169097,NC_045512.2,SARS-CoV2,325.5601444671103,228.4945455073408,29903,20129.0,0.6731431628933552
ERR5169098,NC_045512.2,SARS-CoV2,133.3827709594355,116.62784947865164,29903,7017.0,0.23465872989332173
ERR5169099,NC_045512.2,SARS-CoV2,85.47453432765943,78.10827973342671,29903,2849.0,0.09527472159983948
ERR5169100,NC_045512.2,SARS-CoV2,635.9682306123132,380.5506387287373,29903,27873.0,0.9321138347323011
ERR5169101,NC_045512.2,SARS-CoV2,101.2312811423603,85.62564883061451,29903,4310.0,0.14413269571614887
ERR5169102,NC_045512.2,SARS-CoV2,499.430759455573,297.49051771916294,29903,25617.0,0.8566698993412032
ERR5169103,NC_045512.2,SARS-CoV2,475.83714008627896,326.3779988238387,29903,24492.0,0.8190482560278233
ERR5169104,NC_045512.2,SARS-CoV2,129.50740728355015,123.08668281539956,29903,6808.0,0.22766946460221382
ERR5169105,NC_045512.2,SARS-CoV2,311.13466876233156,176.77079758328813,29903,21719.0,0.7263150854429321
ERR5169106,NC_045512.2,SARS-CoV2,201.51907835334248,163.95155339593163,29903,12496.0,0.41788449319466275
ERR5169107,NC_045512.2,SARS-CoV2,306.66668896097383,237.4818100176397,29903,18305.0,0.6121459385345952
ERR5169108,NC_045512.2,SARS-CoV2,420.0413336454536,280.82340106700104,29903,23281.0,0.778550647092265
ERR5169109,NC_045512.2,SARS-CoV2,241.23790255158346,182.7247575443435,29903,14926.0,0.4991472427515634
ERR5169110,NC_045512.2,SARS-CoV2,473.9191385479718,270.77078020516956,29903,26408.0,0.8831220947730997
ERR5169111,NC_045512.2,SARS-CoV2,480.1661037354112,335.6683835676711,29903,24223.0,0.8100525030933351
ERR5169112,NC_045512.2,SARS-CoV2,491.92683008393806,284.16209913625124,29903,26699.0,0.892853559843494
ERR5169113,NC_045512.2,SARS-CoV2,273.55081429956863,195.1178447267267,29903,17374.0,0.5810119386014782
ERR5169114,NC_045512.2,SARS-CoV2,531.4193893589272,321.03381895075904,29903,26967.0,0.9018158713172592
ERR5169115,NC_045512.2,SARS-CoV2,318.2716784269137,177.7156782983368,29903,22544.0,0.7539042905394108
ERR5169116,NC_045512.2,SARS-CoV2,312.2010500618667,210.36410537099897,29903,19952.0,0.6672240243453834
ERR5169117,NC_045512.2,SARS-CoV2,82.46921713540448,77.60422543549778,29903,2667.0,0.08918837574825268
ERR5169118,NC_045512.2,SARS-CoV2,277.05370698592117,210.92853376515166,29903,16688.0,0.5580710965454971
ERR5169119,NC_045512.2,SARS-CoV2,118.84041734942983,117.41214822176545,29903,5764.0,0.19275657960739725
ERR5169120,NC_045512.2,SARS-CoV2,197.54663411697823,164.53064937450807,29903,11846.0,0.3961475437247099
ERR5169121,NC_045512.2,SARS-CoV2,38.488947597231046,38.612081700247366,29903,49.0,0.0016386315754272148
ERR5169122,NC_045512.2,SARS-CoV2,103.56091362070696,93.04276372942992,29903,4129.0,0.13807979132528508
ERR5169123,NC_045512.2,SARS-CoV2,95.19275657960739,83.25311383274365,29903,3539.0,0.1183493294987125
ERR5169124,NC_045512.2,SARS-CoV2,321.168177105976,184.06796523642234,29903,22583.0,0.7552085075076079
ERR5169125,NC_045512.2,SARS-CoV2,459.4119987961074,319.6270122092483,29903,23724.0,0.7933652141925559
ERR5169126,NC_045512.2,SARS-CoV2,282.897501922884,233.57235118056553,29903,16474.0,0.5509146239507742
ERR5169127,NC_045512.2,SARS-CoV2,229.90308664682473,190.62473979913253,29903,13975.0,0.4673444136039862
ERR5169128,NC_045512.2,SARS-CoV2,337.59769922750223,202.7613792663732,29903,22550.0,0.7541049393037488
ERR5169129,NC_045512.2,SARS-CoV2,395.0107012674314,249.86915622035525,29903,23615.0,0.7897200949737484
ERR5169130,NC_045512.2,SARS-CoV2,109.52693709661239,105.04345776837977,29903,5559.0,0.18590108015918136
ERR5169131,NC_045512.2,SARS-CoV2,63.4494866735779,69.0078051170042,29903,1745.0,0.05835534896164264
ERR5169132,NC_045512.2,SARS-CoV2,430.96996956827076,269.05532394113675,29903,23934.0,0.8003879209443868
ERR5169133,NC_045512.2,SARS-CoV2,125.70584891148046,110.54380338864941,29903,6507.0,0.2176035849245895
ERR5169134,NC_045512.2,SARS-CoV2,279.8594120991205,150.55653283592704,29903,20179.0,0.6748152359295054
ERR5169135,NC_045512.2,SARS-CoV2,67.87258803464535,73.24035527521998,29903,1801.0,0.06022807076213089
ERR5169136,NC_045512.2,SARS-CoV2,443.0528709494031,291.0717325823567,29903,23787.0,0.7954720262181052
ERR5169137,NC_045512.2,SARS-CoV2,80.79366618733906,71.29963661950858,29903,2382.0,0.07965755944219644
ERR5169138,NC_045512.2,SARS-CoV2,51.57679831455038,52.675698649705595,29903,638.0,0.021335651941276793
ERR5169139,NC_045512.2,SARS-CoV2,71.85396114102264,77.1557364468418,29903,2008.0,0.0671504531317928
ERR5169140,NC_045512.2,SARS-CoV2,487.2404106611377,300.84834328957425,29903,26545.0,0.8877035748921512
ERR5169141,NC_045512.2,SARS-CoV2,364.6551182155637,233.9388375513433,29903,22283.0,0.7451760692907066
ERR5169142,NC_045512.2,SARS-CoV2,427.0275892050965,283.9038091076993,29903,23654.0,0.7910243119419457
ERR5169143,NC_045512.2,SARS-CoV2,357.0255492759924,246.00686137538509,29903,21457.0,0.717553422733505
ERR5169144,NC_045512.2,SARS-CoV2,91.06029495368358,77.96571860104964,29903,2956.0,0.09885295789720094
ERR5169145,NC_045512.2,SARS-CoV2,382.722803732067,262.1791775096993,29903,21821.0,0.7297261144366786
ERR5169146,NC_045512.2,SARS-CoV2,292.4364445038959,212.00556661479513,29903,18361.0,0.6140186603350835
ERR5169147,NC_045512.2,SARS-CoV2,398.9517439721767,271.1899082480426,29903,23133.0,0.7736013109052603
ERR5169148,NC_045512.2,SARS-CoV2,208.6166605357322,133.86341738279796,29903,13449.0,0.4497542052636859
ERR5169149,NC_045512.2,SARS-CoV2,235.23472561281477,182.4779469022016,29903,14572.0,0.4873089656556198
ERR5169150,NC_045512.2,SARS-CoV2,364.75815135605126,258.4476557995097,29903,21287.0,0.7118683744105943
ERR5169151,NC_045512.2,SARS-CoV2,34.64592181386483,36.600555499028246,29903,0.0,0.0
ERR5169152,NC_045512.2,SARS-CoV2,443.50683877871785,272.58353699654106,29903,25184.0,0.8421897468481423
ERR5169153,NC_045512.2,SARS-CoV2,451.7247098953282,316.1932576276959,29903,23511.0,0.786242183058556
ERR5169154,NC_045512.2,SARS-CoV2,89.62127545731198,87.15546364191809,29903,3359.0,0.11232986656857172
ERR5169155,NC_045512.2,SARS-CoV2,308.7515299468281,178.24329888104407,29903,21901.0,0.732401431294519
ERR5169156,NC_045512.2,SARS-CoV2,175.5700096980236,144.80261777097348,29903,10546.0,0.3526736447848042
ERR5169157,NC_045512.2,SARS-CoV2,71.66150553456175,68.65871238721601,29903,1912.0,0.06394007290238438
ERR5169158,NC_045512.2,SARS-CoV2,17.20559810052503,19.916167677630128,29903,0.0,0.0
ERR5169159,NC_045512.2,SARS-CoV2,471.299769253921,264.97884469681827,29903,26669.0,0.8918503160218039
ERR5169160,NC_045512.2,SARS-CoV2,463.83229107447414,298.9778212635674,29903,24526.0,0.8201852656924055
ERR5169161,NC_045512.2,SARS-CoV2,449.8216232485035,287.7173396906048,29903,24232.0,0.8103534762398421
ERR5169162,NC_045512.2,SARS-CoV2,285.99699026853494,223.58159175043554,29903,16695.0,0.5583051867705582
ERR5169163,NC_045512.2,SARS-CoV2,277.55482727485537,202.10768916815326,29903,16901.0,0.5651941276794971
ERR5169164,NC_045512.2,SARS-CoV2,253.84165468347658,189.90444242351955,29903,15390.0,0.5146640805270374
ERR5169165,NC_045512.2,SARS-CoV2,404.5908102865933,283.14955310803106,29903,22608.0,0.756044544025683
ERR5169166,NC_045512.2,SARS-CoV2,242.00839380664146,187.2823389959782,29903,14912.0,0.4986790623014413
ERR5169167,NC_045512.2,SARS-CoV2,325.07654750359495,231.8846272652431,29903,19577.0,0.6546834765742567
ERR5169168,NC_045512.2,SARS-CoV2,338.7991505868976,234.12751623110347,29903,20372.0,0.6812694378490453
ERR5169169,NC_045512.2,SARS-CoV2,188.51158746614053,156.77767434319725,29903,11593.0,0.3876868541617898
ERR5169170,NC_045512.2,SARS-CoV2,310.8503829047253,205.4086004805996,29903,19808.0,0.6624084540012708
ERR5169171,NC_045512.2,SARS-CoV2,316.36708691435643,196.87349767022658,29903,21101.0,0.7056482627161155
ERR5169172,NC_045512.2,SARS-CoV2,96.45891716550179,91.70579455514755,29903,3890.0,0.13008728221248705
ERR5169173,NC_045512.2,SARS-CoV2,440.91589472628164,315.6927930522853,29903,23530.0,0.786877570812293
ERR5169174,NC_045512.2,SARS-CoV2,288.8377754740327,221.96277604558742,29903,16767.0,0.5607129719426145
ERR5169175,NC_045512.2,SARS-CoV2,439.07945691067783,277.4362408583911,29903,24107.0,0.8061732936494667
ERR5169176,NC_045512.2,SARS-CoV2,444.9812393405344,287.32689335508326,29903,23866.0,0.7981139016152226
ERR5169177,NC_045512.2,SARS-CoV2,102.27525666321105,87.16198293345506,29903,4224.0,0.1412567300939705
ERR5169178,NC_045512.2,SARS-CoV2,197.81894793164565,164.52757818823537,29903,12324.0,0.412132561950306
ERR5169179,NC_045512.2,SARS-CoV2,355.76517406280306,244.57646906956552,29903,21338.0,0.7135738889074674
ERR5169180,NC_045512.2,SARS-CoV2,0.024479149249239208,0.161724501809832,29903,0.0,0.0
ERR5169181,NC_045512.2,SARS-CoV2,264.212721131659,176.46823392745583,29903,17419.0,0.5825168043340133
ERR5169182,NC_045512.2,SARS-CoV2,158.94732969936126,160.38638592867142,29903,8963.0,0.29973581246028824
ERR5169183,NC_045512.2,SARS-CoV2,445.5180751095208,307.2548753454215,29903,24814.0,0.8298164063806307
ERR5169184,NC_045512.2,SARS-CoV2,57.1151389492693,80.83184515220158,29903,1633.0,0.05460990536066616
ERR5169185,NC_045512.2,SARS-CoV2,457.9750526703006,314.51300521990345,29903,24311.0,0.8129953516369595
ERR5169186,NC_045512.2,SARS-CoV2,252.31351369427816,231.42179676331313,29903,13927.0,0.46573922348928204
ERR5169187,NC_045512.2,SARS-CoV2,355.3019763903287,314.6225216352117,29903,17575.0,0.587733672206802
ERR5169188,NC_045512.2,SARS-CoV2,494.42326856837104,341.06513637722435,29903,24745.0,0.8275089455907434
ERR5169189,NC_045512.2,SARS-CoV2,143.71186837441059,142.1332258998082,29903,8298.0,0.27749724107949036
ERR5169190,NC_045512.2,SARS-CoV2,152.1872387385881,154.7222215566728,29903,8113.0,0.27131057084573457
ERR5169191,NC_045512.2,SARS-CoV2,438.87907567802563,363.3111139394555,29903,20936.0,0.7001304216968197
ERR5169192,NC_045512.2,SARS-CoV2,238.95682707420661,224.73268190889308,29903,13139.0,0.43938735243955457
ERR5169193,NC_045512.2,SARS-CoV2,647.9150921312242,399.27143825543055,29903,28185.0,0.9425475704778785
ERR5169194,NC_045512.2,SARS-CoV2,519.1683108718189,336.0447939406184,29903,26443.0,0.8842925458984049
ERR5169195,NC_045512.2,SARS-CoV2,211.71440992542554,202.4887388323488,29903,11924.0,0.3987559776611042
ERR5169196,NC_045512.2,SARS-CoV2,252.9261278132629,218.54923710552524,29903,13973.0,0.4672775306825402
ERR5169197,NC_045512.2,SARS-CoV2,63.329532153964486,75.88508291697137,29903,2263.0,0.07567802561615891
ERR5169198,NC_045512.2,SARS-CoV2,346.4870079925091,284.3185187233586,29903,18896.0,0.6319098418218908
ERR5169199,NC_045512.2,SARS-CoV2,359.0660468849279,259.23863770296373,29903,21346.0,0.7138414205932515
ERR5169200,NC_045512.2,SARS-CoV2,530.4582483362873,398.6052296980496,29903,24452.0,0.8177105975989031
ERR5169201,NC_045512.2,SARS-CoV2,374.50550112028895,268.3337712687811,29903,21798.0,0.7289569608400495
ERR5169202,NC_045512.2,SARS-CoV2,478.32986656857173,355.39441379746444,29903,23508.0,0.786141858676387
ERR5169203,NC_045512.2,SARS-CoV2,337.82459953850787,249.15277759302992,29903,20008.0,0.6690967461458717
ERR5169204,NC_045512.2,SARS-CoV2,480.01989766913016,312.96510212083354,29903,25635.0,0.8572718456342173
ERR5169205,NC_045512.2,SARS-CoV2,349.9348894759723,288.1547634323911,29903,18683.0,0.6247868106878909
ERR5169206,NC_045512.2,SARS-CoV2,338.8011905160017,260.0152812067529,29903,19286.0,0.6449520115038625
ERR5169207,NC_045512.2,SARS-CoV2,493.1049058622881,340.56204817716883,29903,24377.0,0.8152024880446778
ERR5169208,NC_045512.2,SARS-CoV2,254.85065043641106,244.56885503818094,29903,13956.0,0.46670902585024915
ERR5169209,NC_045512.2,SARS-CoV2,375.0070895896733,231.72750223452934,29903,23799.0,0.7958733237467812
ERR5169210,NC_045512.2,SARS-CoV2,144.4669431160753,142.39298082538184,29903,7807.0,0.2610774838644952
ERR5169211,NC_045512.2,SARS-CoV2,367.6845801424606,237.16538858435567,29903,22397.0,0.7489883958131291
ERR5169212,NC_045512.2,SARS-CoV2,70.47025382068689,83.18893885737823,29903,2410.0,0.08059392034244056
ERR5169213,NC_045512.2,SARS-CoV2,294.35966291007594,247.61043878818293,29903,16234.0,0.5428886733772531
ERR5169214,NC_045512.2,SARS-CoV2,435.4293883556834,278.2650435123987,29903,25113.0,0.839815403136809
ERR5169215,NC_045512.2,SARS-CoV2,494.6307393906966,321.1952107487659,29903,25732.0,0.8605156673243487
ERR5169216,NC_045512.2,SARS-CoV2,395.00969802360964,305.42915885429517,29903,21168.0,0.7078888405845567
